category:
id,name,icon_url,display_legacy_order,display_main_order
1,Anniversary,https://foxyjr.cloudns.ph/overwatch_skins/image/category/anniversary.webp,6,null
2,Archives,https://foxyjr.cloudns.ph/overwatch_skins/image/category/archives.webp,5,null
3,Battle Pass,https://foxyjr.cloudns.ph/overwatch_skins/image/category/battle%20pass.webp,null,1
4,Blizzard Special,https://foxyjr.cloudns.ph/overwatch_skins/image/category/blizzard.webp,9,7
5,Challenge,null,8,5
6,Halloween Terror,https://foxyjr.cloudns.ph/overwatch_skins/image/category/halloween%20terror.webp,2,null
7,Lunar New Year,https://foxyjr.cloudns.ph/overwatch_skins/image/category/lunar%20new%20year.webp,4,null
8,Mythic Shop,https://foxyjr.cloudns.ph/overwatch_skins/image/category/mythic%20shop.webp,null,2
9,Overwatch Esports,https://foxyjr.cloudns.ph/overwatch_skins/image/category/overwatch%20esports.webp,null,10
10,Overwatch League,https://foxyjr.cloudns.ph/overwatch_skins/image/category/overwatch%20league.webp,10,9
11,Permanent,null,7,null
12,Shop,https://foxyjr.cloudns.ph/overwatch_skins/image/category/shop.webp,null,3
13,Summer Games,https://foxyjr.cloudns.ph/overwatch_skins/image/category/summer%20games.webp,1,null
14,Winter Wonderland,https://foxyjr.cloudns.ph/overwatch_skins/image/category/winter%20wonderland.webp,3,null
15,Collaboration,null,null,4
16,Base,https://foxyjr.cloudns.ph/overwatch_skins/image/category/base.webp,null,null
17,Competitive,https://foxyjr.cloudns.ph/overwatch_skins/image/category/competitive.webp,null,8
18,Bundle Special,null,null,6

chapter:
id,name,start_date
1,Reign of Talon,10/02/2026

condition_special:
id,name
1,Pre-Order
2,Origins Edition
3,BlizzCon
4,Charity
5,Twich Drop
6,Discord
7,Login
8,Story Mission
9,Starter Pack
10,Ultimate Bundle
11,Twitch Subscription
12,Watchpoint Pack
13,Founder's Pack

hero:
id,name,role,subrole,release_date,portrait_url
15,Junker Queen,tank,stalwart,04/10/2022,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Junker_Queen.webp
16,Junkrat,damage,specialist,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Junkrat.webp
17,Juno,support,survivor,20/08/2024,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Juno.webp
18,Lifeweaver,support,medic,11/04/2023,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Lifeweaver.webp
19,LÃºcio,support,tactician,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Lucio.webp
20,Mauga,tank,bruiser,05/12/2023,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Mauga.webp
21,Mei,damage,specialist,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Mei.webp
22,Mercy,support,medic,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Mercy.webp
23,Moira,support,medic,16/11/2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Moira.webp
24,Orisa,tank,bruiser,21/03/2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Orisa.webp
25,Pharah,damage,recon,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Pharah.webp
26,Ramattra,tank,stalwart,06/12/2022,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Ramattra.webp
27,Reaper,damage,flanker,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Reaper.webp
28,Reinhardt,tank,stalwart,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Reinhardt.webp
29,Roadhog,tank,bruiser,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Roadhog.webp
30,Sigma,tank,stalwart,13/08/2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Sigma.webp
31,Sojourn,damage,sharpshooter,04/10/2022,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Sojourn.webp
32,Soldier 76,damage,specialist,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Soldier76.webp
33,Sombra,damage,recon,15/11/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Sombra.webp
34,Symmetra,damage,specialist,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Symmetra.webp
35,TorbjÃ¶rn,damage,specialist,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Torbjorn.webp
36,Tracer,damage,flanker,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Tracer.webp
37,Venture,damage,flanker,16/04/2024,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Venture.webp
38,Widowmaker,damage,sharpshooter,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Widowmaker.webp
39,Winston,tank,initiator,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Winston.webp
40,Wrecking Ball,tank,initiator,24/07/2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Wrecking_Ball.webp
41,Zarya,tank,bruiser,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Zarya.webp
42,Zenyatta,support,tactician,24/05/2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Zenyatta.webp
43,Kiriko,support,medic,04/10/2022,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Kiriko.webp
44,Wuyang,support,survivor,26/08/2025,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Wuyang.webp
45,Vendetta,damage,flanker,09/12/2025,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Vendetta.webp
46,Domina,tank,stalwart,10/02/2026,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Domina.webp
47,Emre,damage,specialist,10/02/2026,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Emre.webp
48,Anran,damage,flanker,10/02/2026,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Anran.webp
49,Jetpack Cat,support,tactician,10/02/2026,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Jetpack_Cat.webp
50,Mizuki,support,survivor,10/02/2026,https://foxyjr.cloudns.ph/overwatch_skins/image/hero_portrait/Icon-Mizuki.webp

season:
id,name,start_date,end_date,id_chapter
1,Season 1,04/10/2022,06/12/2022,null
2,Season 2,06/12/2022,07/02/2023,null
3,Season 3,07/02/2023,11/04/2023,null
4,Season 4,11/04/2023,13/06/2023,null
5,Season 5,13/06/2023,10/08/2023,null
6,Season 6: Invasion,10/08/2023,10/10/2023,null
7,Season 7: Rise of Darkness,10/10/2023,05/12/2023,null
8,Season 8: Call of the Hunt,05/12/2023,13/02/2024,null
9,Season 9: Champions,13/02/2024,16/04/2024,null
10,Season 10: Venture Forth,16/04/2024,20/06/2024,null
11,Season 11: Super Mega Ultrawatch,20/06/2024,20/08/2024,null
12,Season 12: New Frontiers,20/08/2024,15/10/2024,null
13,Season 13: Spellbinder,15/10/2024,10/12/2024,null
14,Season 14: Hazard,10/12/2024,18/02/2025,null
15,Season 15: Honor and Glory,18/02/2025,22/04/2025,null
16,Season 16: Stadium,22/04/2025,24/06/2025,null
17,Season 17: Powered Up!,24/06/2025,26/08/2025,null
18,Season 18: Stadium Quickplay,26/08/2025,14/10/2025,null
19,Season 19: Haunted Masquerade,14/10/2025,09/12/2025,null
20,Season 20: Vendetta,09/12/2025,09/02/2026,null
21,S1: Conquest,10/02/2026,14/04/2026,1

skin:
id,id_hero,id_category,id_season,year,image_url,rarity,name,id_category_secondary,id_condition,recolor_of
1,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/OVERWATCH_CLASSIC.webp,common,Overwatch Classic,null,null,null
2,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/OVERWATCH.webp,common,Overwatch,null,null,null
3,1,8,6,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/A-7000_WARGOD.webp,mythic,A-7000 Wargod,3,null,null
4,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/CITRINE.webp,rare,Citrine,null,null,null
5,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/GARNET.webp,rare,Garnet,null,null,null
6,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/PERIDOT.webp,rare,Peridot,null,null,null
7,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/TURQUOISE.webp,rare,Turquoise,null,null,null
8,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/MERCIFUL.webp,epic,Merciful,null,null,null
9,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/SHRIKE.webp,epic,Shrike,null,null,null
10,1,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/GHOUL.webp,epic,Ghoul,null,null,null
11,1,7,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/TAL.webp,epic,Tal,null,null,null
12,1,14,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/GINGERBREAD.webp,epic,Gingerbread,5,null,null
13,1,1,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/CYBERMEDIC.webp,epic,Cybermedic,5,null,null
14,1,5,null,2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/BASTET.webp,epic,Bastet,null,null,null
15,1,5,5,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/SPIRITWARDER.webp,epic,Spiritwarder,null,null,null
16,1,18,5,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/POLAR.webp,epic,Polar,null,9,null
17,1,3,17,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/SAKURA.webp,epic,Sakura,null,null,null
18,1,12,3,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/MIDNIGHT_CAMO.webp,epic,Midnight Camo,null,null,null
19,1,12,9,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/SANGUINE_CURSE.webp,epic,Sanguine Curse,null,null,null
20,1,12,11,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/ULTRAWATCH.webp,epic,Ultrawatch,null,null,null
21,1,18,16,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/LIGHTBRINGER.webp,epic,Lightbringer,null,9,null
22,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/WADJET.webp,legendary,Wadjet,null,null,null
23,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/WASTELAND.webp,legendary,Wasteland,null,null,null
24,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/CAPTAIN_AMARI.webp,legendary,Captain Amari,null,null,null
25,1,16,null,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/HORUS.webp,legendary,Horus,null,null,null
26,1,2,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/SNIPER.webp,legendary,Sniper,null,null,null
27,1,1,null,2022,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/NIGHT_OWL.webp,legendary,Night Owl,null,null,29
28,1,13,null,2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/CABANA.webp,legendary,Cabana,null,null,null
29,1,14,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/SNOW_OWL.webp,legendary,Snow Owl,null,null,null
30,1,6,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/CORSAIR.webp,legendary,Corsair,null,null,null
31,1,6,null,2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/MUMMY.webp,legendary,Mummy,null,null,null
32,1,10,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/HAROERIS.webp,legendary,Haroeris,null,null,null
33,1,3,2,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/BOTANIST.webp,legendary,Botanist,null,null,null
34,1,3,8,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/NIGHTHAWKER.webp,legendary,Nighthawker,null,null,null
35,1,3,12,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/ONI.webp,legendary,Oni,null,null,null
36,1,3,13,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/BOG_WITCH.webp,legendary,Bog Witch,null,null,null
37,1,12,8,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/BLACKBRAID.webp,legendary,Blackbraid,null,null,30
38,1,18,10,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/ARCH-COMMANDANT_AMARI.webp,legendary,Arch-Commandant Amari,null,10,null
39,1,12,10,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/STAKEOUT.webp,legendary,Stakeout,null,null,26
40,1,12,12,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/TOMB_WALKER.webp,legendary,Tomb Walker,null,null,31
41,1,9,16,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ana/COSMIC.webp,legendary,Cosmic,null,null,32
42,6,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Cassidy/AMERICAN.webp,epic,American,null,null,null
43,7,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/D.Va/TAEGEUKGI.webp,epic,Taegeukgi,null,null,null
44,11,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Genji/NIHON.webp,epic,Nihon,null,null,null
45,22,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Mercy/EIDGENOSSIN.webp,epic,Eidgenossin,null,null,null
46,35,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Torbjorn/TRE_KRONOR.webp,epic,Tre Kronor,null,null,null
47,38,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Widowmaker/TRICOLORE.webp,epic,Tricolore,null,null,null
48,19,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Lucio/SELECAO.webp,legendary,SeleÃ§Ã£o,null,null,null
49,19,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Lucio/STRIKER.webp,legendary,Striker,null,null,null
50,36,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Tracer/SPRINTER.webp,legendary,Sprinter,null,null,null
51,36,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Tracer/TRACK_AND_FIELD.webp,legendary,Track and Field,null,null,null
52,41,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Zarya/CHAMPION.webp,legendary,Champion,null,null,null
53,41,13,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Zarya/WEIGHTLIFTER.webp,legendary,Weightlifter,null,null,null
54,6,13,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Cassidy/LIFEGUARD.webp,legendary,Lifeguard,null,null,null
55,16,13,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Junkrat/CRICKET.webp,legendary,Cricket,null,null,null
56,22,13,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Mercy/WINGED_VICTORY.webp,legendary,Winged Victory,null,null,null
57,27,13,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Reaper/BIKER.webp,legendary,Biker,null,null,null
58,32,13,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Soldier_76/GRILLMASTER_76.webp,legendary,Grillmaster: 76,null,null,null
59,33,13,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Sombra/TULUM.webp,legendary,Tulum,null,null,null
60,38,13,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Widowmaker/COTE_D'AZUR.webp,legendary,CÃ´te d'Azur,null,null,null
61,5,13,null,2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Brigitte/TRE_KRONOR.webp,epic,Tre Kronor,null,null,null
62,23,13,null,2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Moira/EIREANNACH.webp,epic,Ã‰ireannach,null,null,null
63,33,13,null,2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Sombra/MEXICANA.webp,epic,Mexicana,null,null,null
64,7,13,null,2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/D.Va/WAVERACER.webp,legendary,Waveracer,null,null,null
65,28,13,null,2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Reinhardt/GRIDIRONHARDT.webp,legendary,Gridironhardt,null,null,null
66,29,13,null,2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Roadhog/LACROSSE.webp,legendary,Lacrosse,null,null,null
67,42,13,null,2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Zenyatta/FASTBALL.webp,legendary,Fastball,null,null,null
68,39,13,null,2018,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Winston/CATCHER.webp,legendary,Catcher,null,null,null
76,21,13,null,2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Mei/ZHONGGUO.webp,epic,Zhongguo,5,null,null
77,27,13,null,2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Reaper/AMERICAN.webp,epic,American,5,null,null
78,28,13,null,2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Reinhardt/BUNDESADLER.webp,epic,Bundesadler,5,null,null
79,11,13,null,2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Genji/KENDOKA.webp,legendary,Kendoka,null,null,null
80,12,13,null,2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Hanzo/WAVE.webp,legendary,Wave,null,null,null
81,35,13,null,2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Torbjorn/SURF_'N'_SPLASH.webp,legendary,Surf 'n' Splash,null,null,null
82,40,13,null,2019,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Wrecking_Ball/LUCIOBALL.webp,legendary,LÃºcioball,null,null,null
83,4,13,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Bastion/SAND_CASTLE.webp,epic,Sand Castle,5,null,null
84,24,13,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Orisa/ICE_CREAM.webp,epic,Ice Cream,5,null,null
85,36,13,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Tracer/UNION_JACK.webp,epic,Union Jack,5,null,null
86,3,13,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Baptiste/TROPICAL.webp,legendary,Tropical,null,null,null
87,5,13,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Brigitte/FESKARN.webp,legendary,Feskarn,null,null,null
88,8,13,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Doomfist/KARATE.webp,legendary,Karate,null,null,null
89,9,13,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Echo/SURF'S_UP.webp,legendary,Surf's Up,null,null,null
90,25,13,null,2020,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Pharah/LIFEGUARD.webp,legendary,Lifeguard,null,null,null
91,12,13,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Hanzo/NIHON.webp,epic,Nihon,5,null,null
92,25,13,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Pharah/SUNSET.webp,epic,Sunset,5,null,null
93,39,13,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Winston/OCEAN_KING.webp,epic,Ocean King,5,null,null
94,2,13,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Ashe/POOLSIDE.webp,legendary,Poolside,null,null,null
95,21,13,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Mei/SPRINKLES.webp,legendary,Sprinkles,null,null,null
96,24,13,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Orisa/REFEREE.webp,legendary,Referee,null,null,null
97,30,13,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Sigma/SCUBA.webp,legendary,Scuba,null,null,null
98,34,13,null,2021,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Symmetra/MERMAID.webp,legendary,Mermaid,null,null,null
99,8,5,5,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Doomfist/TROPICAL.webp,epic,Tropical,13,null,null
100,22,12,5,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Mercy/LIFEGUARD.webp,legendary,Lifeguard,null,null,null
101,43,12,11,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Kiriko/LIFEGUARD.webp,legendary,Lifeguard,null,null,null
102,18,12,11,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Lifeweaver/LIFEGUARDER.webp,legendary,Lifeguarder,null,null,null
103,22,12,11,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Mercy/BEACH_RESCUE.webp,legendary,Beach Rescue,null,null,100
104,25,12,11,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Pharah/BEACH_RESCUE.webp,legendary,Beach Rescue,null,null,90
105,29,12,11,null,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Roadhog/LIFEGUARD.webp,legendary,Lifeguard,null,null,null
106,4,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Bastion/TOMBSTONE.webp,epic,Tombstone,null,null,null
107,12,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Hanzo/DEMON.webp,epic,Demon,null,null,null
108,25,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Pharah/POSSESSED.webp,epic,Possessed,null,null,null
109,28,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Reinhardt/COLDHARDT.webp,epic,Coldhardt,null,null,null
110,32,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Soldier_76/IMMORTAL.webp,epic,Immortal,null,null,null
111,34,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Symmetra/VAMPIRE.webp,epic,Vampire,null,null,null
112,42,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Zenyatta/SKULLYATTA.webp,epic,Skullyatta,null,null,null
113,16,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Junkrat/DR._JUNKENSTEIN.webp,legendary,Dr. Junkenstein,null,null,null
114,22,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Mercy/WITCH.webp,legendary,Witch,null,null,null
115,27,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Reaper/PUMPKIN.webp,legendary,Pumpkin,null,null,null
116,29,6,null,2016,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Roadhog/JUNKENSTEIN'S_MONSTER.webp,legendary,Junkenstein's Monster,null,null,null
117,6,6,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Cassidy/VAN_HELSING.webp,legendary,Van Helsing,null,null,null
118,21,6,null,2017,https://foxyjr.cloudns.ph/overwatch_skins/image/hero/Mei/JIANGSHI.webp,legendary,Jiangshi,null,null,null
